customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome
366,80,69700.0,743,22.91,0.565,14,0.5916,1,55,54.88,94.94
367,42,50500.0,185,19.67,0.973,6,0.3108,1,55,83.6,150.0
368,41,51100.0,192,7.68,1.25,8,0.3159,1,55,39.95,92.31
369,58,71800.0,202,26.3,0.891,6,0.4375,1,55,94.7,148.83
370,69,47300.0,820,5.82,0.732,20,0.4789,1,55,28.93,77.76
371,55,74500.0,587,26.25,1.175,23,0.5731,0,55,127.69,113.59
372,78,59700.0,327,19.45,0.459,5,0.4029,0,55,37.27,44.39
373,70,70700.0,116,24.78,1.293,5,0.4049,0,95,128.5,133.52
374,69,96900.0,100,25.33,0.9,3,0.5596,1,95,86.66,191.0
375,64,63300.0,746,24.71,1.005,25,0.554,1,55,89.37,126.85
376,90,91300.0,57,23.78,1.579,3,0.512,1,95,155.56,263.75
377,52,30000.0,154,15.9,1.169,6,0.2076,0,95,84.56,83.3
378,21,48300.0,262,19.27,0.916,8,0.3198,1,55,74.03,136.8
379,82,71000.0,242,30.04,0.372,3,0.445,0,55,49.23,22.87
380,47,103800.0,753,28.57,0.637,16,0.7724,0,35,65.7,69.8
381,57,30000.0,21,7.92,1.429,1,0.1817,0,95,40.5,39.77
382,77,67400.0,813,17.29,0.849,23,0.599,0,55,48.46,46.26
383,28,90200.0,157,26.52,0.955,5,0.5363,1,95,99.31,193.33
384,34,44300.0,464,22.94,0.711,11,0.354,1,55,73.11,122.15
385,28,55100.0,676,14.65,0.932,21,0.482,1,55,49.04,89.91
386,41,69200.0,53,31.58,0.566,1,0.3774,0,95,70.9,58.26
387,62,70300.0,60,21.42,0.5,1,0.3858,1,95,48.46,143.73
388,64,99700.0,1015,27.06,0.532,18,0.8096,1,55,67.25,135.36
389,60,75400.0,349,15.04,1.032,12,0.5051,0,55,48.91,59.98
390,31,88100.0,289,28.79,0.727,7,0.5642,1,55,79.91,137.21
391,18,50000.0,91,15.27,1.648,5,0.2838,0,95,94.75,89.87
392,56,49600.0,69,13.71,0.435,1,0.2763,0,95,16.84,37.47
393,47,58700.0,208,17.22,1.154,8,0.3622,1,55,76.42,138.23
394,63,42300.0,728,23.26,0.742,18,0.4201,1,55,53.46,114.4
395,67,77600.0,541,23.97,0.832,15,0.5777,0,55,76.83,63.51
396,57,57300.0,75,14.15,1.2,3,0.3173,0,95,68.2,70.76
397,68,53500.0,398,15.37,0.829,11,0.3876,0,55,42.62,30.24
398,59,76300.0,26,28.49,5.0,6,0.4111,0,95,565.95,586.76
399,64,42800.0,746,15.24,0.563,14,0.4286,0,55,34.48,26.07
400,43,78800.0,286,24.62,0.734,7,0.5064,1,55,73.24,122.18
401,52,54400.0,60,22.19,1.0,2,0.2982,0,95,75.68,69.19
402,58,89900.0,353,6.39,0.765,9,0.5944,1,55,25.16,76.45
403,69,59600.0,197,25.26,0.609,4,0.3641,0,55,67.33,74.03
404,48,76900.0,321,17.27,0.561,6,0.5056,1,55,32.81,87.84
405,64,70600.0,870,18.79,0.897,26,0.6343,0,55,80.84,81.27
406,50,79600.0,704,29.64,0.724,17,0.6378,0,55,89.48,96.68
407,53,66900.0,681,27.27,1.057,24,0.5559,0,55,117.79,102.61
408,69,32900.0,771,17.4,0.817,21,0.3776,1,55,62.33,124.81
409,21,79400.0,182,25.55,0.659,4,0.4777,1,55,59.09,115.43
410,33,58800.0,1100,23.71,0.791,29,0.6334,0,55,72.19,65.16
411,30,76600.0,221,28.64,0.814,6,0.4727,0,55,98.19,99.51
412,18,72100.0,1100,28.6,0.873,32,0.7056,1,55,93.49,149.62
413,43,46400.0,176,17.5,0.17,1,0.2873,1,95,9.08,77.84
414,68,48400.0,94,13.57,0.319,1,0.2766,1,95,22.12,130.87
415,50,77800.0,290,20.39,0.828,8,0.5015,1,55,70.01,137.1
416,58,59200.0,1,19.52,5.0,3,0.3076,1,95,390.57,472.51
417,74,88500.0,345,23.01,0.783,9,0.5836,0,55,72.57,65.01
418,78,65900.0,766,14.82,0.822,21,0.5758,1,55,47.33,115.87
419,54,86300.0,19,25.13,3.158,2,0.4695,1,95,324.26,425.91
420,78,78500.0,747,13.94,0.562,14,0.6438,1,55,48.06,106.95
421,57,71400.0,338,21.14,0.799,9,0.4771,1,55,69.9,129.26
422,41,54300.0,185,18.89,1.459,9,0.3312,1,55,120.5,179.24
423,45,67900.0,1067,20.76,0.759,27,0.6747,1,55,59.53,103.89
424,30,85000.0,11,27.01,2.727,1,0.459,1,95,289.17,378.53
425,40,60900.0,387,22.73,0.698,9,0.4282,0,55,57.16,67.13
426,49,75000.0,254,32.36,0.945,8,0.4731,1,55,114.97,176.54
427,69,68800.0,398,17.73,1.131,15,0.4798,1,55,77.86,135.7
428,84,73400.0,829,22.41,0.543,15,0.6385,0,55,55.76,49.28
429,32,96600.0,523,25.57,0.803,14,0.681,0,55,90.15,100.05
430,62,91600.0,92,24.58,0.326,1,0.5247,0,95,27.98,18.31
431,37,63100.0,95,13.14,1.263,4,0.3547,0,95,63.79,78.6
432,63,71100.0,440,14.75,0.886,13,0.507,0,55,52.26,45.0
433,53,49900.0,395,17.52,0.684,9,0.3659,1,55,49.81,96.09
434,24,55200.0,91,10.4,1.319,4,0.3105,0,95,59.56,59.87
435,71,74700.0,1031,19.53,0.844,29,0.701,1,55,62.74,119.87
436,45,80900.0,897,18.9,0.736,22,0.698,1,55,54.04,110.01
437,46,78900.0,4,20.35,5.0,1,0.42,1,95,417.84,499.61
438,37,38100.0,91,21.38,2.308,7,0.2282,0,95,195.15,199.37
439,44,83300.0,170,17.1,1.235,7,0.498,1,95,79.88,184.67
440,62,64500.0,248,24.02,0.968,8,0.4077,0,55,92.32,91.51
441,52,43700.0,162,13.7,0.37,2,0.2705,1,95,20.9,100.44
442,61,94300.0,105,21.91,1.714,6,0.5453,0,95,137.89,135.77
443,61,96900.0,69,26.86,3.478,8,0.55,1,95,370.13,453.8
444,77,74900.0,396,19.86,0.758,10,0.5166,1,55,63.58,99.26
445,49,78700.0,560,17.34,0.75,14,0.5901,0,55,68.06,62.57
446,30,76100.0,352,19.56,0.511,6,0.5103,0,55,35.75,51.99
447,73,97900.0,80,15.8,0.375,1,0.5595,1,95,29.82,123.99
448,49,79100.0,473,23.77,0.571,9,0.5661,0,55,55.72,52.99
449,74,40900.0,8,2.0,3.75,1,0.2222,1,95,39.28,141.38
450,62,108600.0,1100,30.73,0.709,26,0.8547,1,35,82.2,123.31
451,53,87000.0,737,26.13,0.814,20,0.6876,1,55,93.9,134.25
452,61,55500.0,109,26.33,0.275,1,0.3169,1,95,40.18,153.87
453,88,50000.0,28,28.41,1.071,1,0.2681,0,95,133.27,135.24
454,90,82600.0,163,27.07,0.184,1,0.4915,1,95,31.34,135.41
455,56,59400.0,391,15.77,0.767,10,0.4204,0,55,49.91,43.96
456,58,72500.0,476,31.74,0.441,7,0.5268,1,55,60.67,96.12
457,73,84200.0,115,16.66,0.783,3,0.4864,0,95,48.82,47.65
458,41,50300.0,358,8.03,0.67,8,0.3576,1,55,3.74,47.71
459,61,42800.0,35,25.68,0.857,1,0.2364,0,95,90.08,101.79
460,55,73100.0,594,23.97,0.505,10,0.5668,1,55,47.13,87.96
461,60,54800.0,310,8.84,0.968,10,0.3694,0,55,41.93,42.2
462,41,65300.0,294,13.02,0.612,6,0.4264,0,55,38.77,44.76
463,28,31400.0,220,17.47,0.818,6,0.2275,1,55,48.66,107.92
464,20,52700.0,691,13.56,0.521,12,0.4719,0,55,46.97,41.96
465,36,76200.0,905,17.8,0.63,19,0.6753,1,55,47.96,85.16
466,47,76100.0,61,31.25,0.492,1,0.4205,0,95,51.23,36.16
467,50,47400.0,166,27.85,1.446,8,0.2898,0,95,151.93,144.36
468,88,47100.0,5,17.8,5.0,2,0.249,0,95,338.58,324.48
469,74,69100.0,146,19.61,0.822,4,0.4044,0,95,70.59,69.83
470,39,73600.0,116,25.55,0.259,1,0.4222,1,95,22.25,109.63
471,61,74700.0,31,18.4,0.968,1,0.4031,0,95,64.52,51.59
472,48,52800.0,32,6.77,1.875,2,0.2829,0,95,45.62,31.4
473,50,70300.0,514,6.74,0.875,15,0.5251,1,55,21.19,60.27
474,58,97100.0,191,24.2,0.785,5,0.5885,0,55,80.59,80.03
475,66,71500.0,477,25.13,1.069,17,0.5209,1,55,94.3,141.96
476,49,30000.0,207,14.58,0.435,3,0.2187,0,55,16.81,17.07
477,73,72900.0,228,24.98,0.789,6,0.4522,1,55,82.56,136.78
478,36,104100.0,340,30.16,0.265,3,0.6716,1,35,27.22,60.18
479,55,38000.0,31,22.63,0.968,1,0.2149,0,95,92.28,98.75
480,90,72600.0,483,21.82,0.994,16,0.5295,0,55,82.78,68.04
481,59,61000.0,37,20.53,0.811,1,0.3269,1,95,79.2,180.72
482,79,71800.0,49,20.59,2.449,4,0.3914,0,95,203.37,207.29
483,57,69500.0,44,19.13,3.409,5,0.3765,1,95,270.67,363.69
484,65,90900.0,364,15.77,0.577,7,0.6036,0,55,40.54,32.46
485,54,66600.0,107,25.85,1.121,4,0.3782,0,95,120.54,120.93
486,52,91200.0,312,21.76,1.25,13,0.5898,0,55,102.78,107.27
487,42,59900.0,270,16.78,0.778,7,0.3872,0,55,61.56,47.56
488,62,59000.0,214,16.14,1.121,8,0.3656,1,55,74.1,135.2
489,41,48100.0,67,10.51,0.448,1,0.2685,0,95,11.2,28.59
490,66,30000.0,12,14.07,5.0,2,0.18,0,95,264.52,263.87
491,73,74400.0,213,23.74,0.986,7,0.4567,1,55,94.75,162.78
492,61,109300.0,513,22.87,0.526,9,0.7424,1,35,60.18,99.93
493,50,73600.0,141,26.23,0.213,1,0.4298,0,95,15.09,17.73
494,63,81000.0,162,20.31,1.111,6,0.4814,0,95,82.73,75.72
495,50,55300.0,214,10.63,0.561,4,0.3448,0,55,21.32,17.91
496,71,63100.0,230,26.33,1.174,9,0.394,0,55,132.46,122.65
497,24,79500.0,101,22.92,0.891,3,0.4533,1,95,66.99,171.43
498,49,106000.0,228,30.22,0.789,6,0.6508,0,35,90.17,82.73
499,21,89400.0,789,27.84,0.722,19,0.7135,1,55,72.36,144.98
500,30,76900.0,70,16.8,1.286,3,0.428,1,95,90.92,190.3
501,78,70300.0,313,17.94,0.958,10,0.4626,0,55,67.6,71.54
502,70,72400.0,770,26.03,0.818,21,0.6155,1,55,82.4,124.16
503,43,46800.0,1100,26.2,0.709,26,0.5626,1,55,72.86,134.52
504,29,30000.0,423,14.82,0.993,14,0.2681,0,55,65.14,62.94
505,18,33900.0,212,11.95,0.991,7,0.2366,1,55,56.34,105.7
506,46,64200.0,24,28.04,2.5,2,0.3408,1,95,288.6,377.04
507,90,65900.0,2,16.75,5.0,1,0.344,0,95,339.6,327.19
508,62,35500.0,104,16.97,1.154,4,0.2199,0,95,89.4,89.5
509,45,62200.0,183,17.19,0.164,1,0.375,0,55,3.82,2.15
510,63,59900.0,1069,20.33,0.758,27,0.6307,1,55,64.74,106.61
511,28,35000.0,269,10.52,1.338,12,0.2548,1,55,75.09,135.24
512,50,56200.0,321,16.56,0.841,9,0.3806,0,55,41.01,62.3
513,57,58700.0,368,15.67,0.734,9,0.4093,1,55,41.73,82.49
514,54,51900.0,88,21.1,0.341,1,0.2926,0,95,20.49,19.36
515,68,87100.0,35,23.88,1.714,2,0.4794,1,95,166.03,277.61
516,61,30000.0,119,18.9,0.504,2,0.2005,0,95,49.61,41.83
517,66,30000.0,941,10.37,0.861,27,0.411,0,55,40.01,44.41
518,43,62700.0,46,18.36,0.652,1,0.3387,1,95,46.14,145.07
519,70,70000.0,126,23.63,0.476,2,0.4037,1,95,49.36,150.94
520,83,79100.0,151,26.16,0.397,2,0.4663,0,95,39.22,57.55
521,39,50500.0,422,10.35,1.137,16,0.3772,0,55,48.63,30.73
522,40,42700.0,330,17.99,0.727,8,0.3084,0,55,57.26,59.17
523,78,69400.0,422,16.34,0.64,9,0.4909,1,55,55.85,105.84
524,52,55100.0,402,22.81,0.299,4,0.3982,1,55,30.88,85.48
525,79,102400.0,400,34.66,0.525,7,0.6788,1,35,74.53,109.98
526,47,56600.0,52,5.43,1.731,3,0.3075,1,95,53.88,145.94
527,80,68900.0,1100,17.06,0.791,29,0.689,0,55,38.33,27.46
528,57,117400.0,540,28.93,0.667,12,0.7844,0,35,76.45,66.26
529,59,61700.0,139,19.24,0.432,2,0.3594,0,95,27.32,48.57
530,82,82100.0,596,27.01,1.007,20,0.6207,0,55,106.89,93.07
531,49,77400.0,928,22.01,1.002,31,0.6879,0,55,93.05,105.31
532,39,77200.0,1051,18.93,0.856,30,0.7188,1,55,72.66,117.31
533,47,69500.0,811,15.32,0.925,25,0.6107,1,55,52.52,108.47
534,63,70700.0,257,14.66,1.401,12,0.4477,0,55,87.51,107.19
535,28,61700.0,127,15.54,2.362,10,0.3559,0,95,139.64,147.59
536,66,55100.0,134,15.44,0.448,2,0.3215,1,95,17.42,98.04
537,46,70000.0,1100,22.42,0.682,25,0.6947,0,55,61.73,58.36
538,75,111600.0,774,25.96,0.969,25,0.8085,0,35,98.87,98.61
539,18,83000.0,240,19.2,0.375,3,0.5179,1,55,40.72,106.03
540,42,68800.0,201,15.27,0.299,2,0.4192,1,55,35.29,90.76
541,26,77200.0,193,18.07,0.311,2,0.4677,1,55,17.61,71.02
542,41,43900.0,386,13.76,0.699,9,0.3299,0,55,23.98,41.18
543,59,60300.0,1096,15.3,0.575,21,0.6408,1,55,24.25,95.06
544,52,84300.0,127,26.01,0.236,1,0.4907,1,95,17.87,119.85
545,51,95400.0,520,31.15,0.635,11,0.6738,1,55,80.78,129.52
546,52,48200.0,318,11.35,0.377,4,0.3346,0,55,15.03,0.0
547,58,55400.0,311,23.91,1.061,11,0.3731,1,55,91.41,133.62
548,38,107400.0,1044,29.58,0.747,26,0.842,1,35,102.67,122.24
549,67,69400.0,855,21.31,0.807,23,0.6231,1,55,74.09,128.48
550,66,105500.0,483,33.46,0.807,13,0.7166,0,35,122.08,131.46
551,62,70700.0,196,19.75,0.612,4,0.4291,0,55,33.94,53.7
552,64,72000.0,307,22.81,1.075,11,0.4711,0,55,108.26,121.0
553,60,59600.0,8,19.56,5.0,2,0.3116,0,95,390.01,382.91
554,90,91800.0,461,24.02,0.716,11,0.6372,0,55,65.66,68.2
555,54,93300.0,867,26.29,0.588,17,0.7513,1,55,62.03,121.05
556,50,42300.0,231,16.58,0.909,7,0.2807,0,55,54.69,39.09
557,42,55000.0,676,20.58,0.577,13,0.4814,0,55,46.35,37.62
558,37,80600.0,46,18.74,1.304,2,0.443,1,95,105.32,196.01
559,34,58100.0,491,15.52,0.794,13,0.4431,1,55,33.59,109.89
560,40,51600.0,85,14.37,0.353,1,0.2903,0,95,32.27,36.13
561,54,86000.0,19,21.08,1.579,1,0.4676,0,95,136.28,123.13
562,61,89400.0,171,28.48,0.877,5,0.5357,1,95,99.03,189.78
563,56,55800.0,274,16.06,0.766,7,0.3647,0,55,56.69,61.18
564,42,66900.0,261,23.3,0.805,7,0.426,0,55,77.94,75.43
565,70,42600.0,1016,17.72,0.679,23,0.5109,0,55,44.29,40.73
566,68,48800.0,235,15.11,1.021,8,0.3152,1,55,55.53,117.85
567,52,67000.0,72,26.6,0.417,1,0.3703,0,95,56.37,70.38
568,44,63500.0,129,23.21,0.233,1,0.3667,1,95,9.8,116.96
569,64,46500.0,322,16.98,0.932,10,0.3265,0,55,61.73,58.72
570,58,50600.0,380,17.18,0.947,12,0.3656,1,55,53.79,107.14
571,30,37600.0,59,16.11,1.525,3,0.2192,1,95,102.17,194.08
572,54,74400.0,320,13.51,0.656,7,0.4899,0,55,34.67,45.23
573,59,30000.0,184,10.38,0.163,1,0.2138,0,55,0.0,0.0
574,40,40800.0,89,18.43,2.36,7,0.2397,0,95,167.03,147.79
575,58,30000.0,425,6.59,0.353,5,0.2686,1,55,9.66,69.49
576,30,68800.0,194,16.58,1.082,7,0.417,0,55,74.04,79.33
577,78,31700.0,425,12.79,1.2,17,0.2768,0,55,45.89,41.84
578,76,69900.0,1100,35.0,0.764,28,0.6942,1,55,101.32,174.85
579,51,98600.0,135,28.16,0.889,4,0.5805,1,95,101.42,191.0
580,61,101300.0,8,30.68,3.75,1,0.558,1,75,469.88,559.06
581,18,30000.0,941,10.47,0.765,24,0.411,1,55,38.75,80.36
582,35,67300.0,398,21.91,1.281,17,0.4706,0,55,108.63,111.39
583,50,43200.0,124,7.68,0.242,1,0.2589,0,95,15.43,7.34
584,37,36300.0,66,13.79,0.455,1,0.2152,0,95,22.58,21.85
585,67,65000.0,419,22.28,0.644,9,0.463,0,55,32.41,40.03
586,89,97600.0,84,17.55,2.5,7,0.5589,1,95,187.03,276.33
587,35,73600.0,208,23.01,0.433,3,0.4503,0,55,43.51,36.54
588,41,47200.0,214,19.46,0.981,7,0.3012,0,55,77.87,75.64
589,59,80600.0,1100,19.08,0.845,31,0.7471,0,55,64.56,102.15
590,82,30000.0,188,10.33,1.117,7,0.2147,0,55,48.58,50.6
591,34,45000.0,354,13.17,1.017,12,0.3271,0,55,53.63,55.07
592,59,48500.0,444,15.54,1.014,15,0.3721,1,55,60.72,120.07
593,86,72800.0,640,19.34,0.797,17,0.579,1,55,56.43,94.27
594,27,55100.0,176,20.81,0.511,3,0.3331,1,95,43.15,147.36
595,33,57600.0,55,15.97,1.091,2,0.3136,0,95,62.64,69.76
596,48,59900.0,142,27.0,0.634,3,0.3501,0,95,59.33,41.49
597,46,63700.0,1100,27.53,0.955,35,0.6609,0,55,107.32,131.37
598,69,79100.0,63,23.05,0.476,1,0.4392,0,95,51.73,51.76
599,59,68900.0,616,18.61,0.828,17,0.5481,0,55,55.27,44.1
600,25,53000.0,10,15.28,3.0,1,0.2783,0,95,178.38,181.52
601,64,75200.0,1100,22.86,0.764,28,0.7212,1,55,56.29,102.2
602,45,80300.0,317,24.5,0.662,7,0.5253,1,55,54.35,93.24
603,77,57700.0,472,17.65,0.89,14,0.4349,0,55,52.61,49.88
604,44,61600.0,132,17.27,1.136,5,0.3568,1,95,86.27,178.99
605,44,87200.0,1100,24.84,0.873,32,0.7765,1,55,72.85,112.1
606,64,43600.0,30,16.89,5.0,5,0.2388,0,95,341.47,333.67
607,68,105500.0,31,22.96,0.968,1,0.5903,1,75,86.78,151.45
608,63,38500.0,1100,16.34,0.682,25,0.5119,0,55,49.42,45.84
609,26,51900.0,19,14.76,1.579,1,0.2752,0,95,102.55,109.03
610,64,46800.0,8,13.26,3.75,1,0.2483,0,95,198.66,200.07
611,37,107300.0,141,26.07,0.851,4,0.6333,1,75,97.81,172.49
612,59,55200.0,266,15.41,0.789,7,0.359,1,55,61.03,97.78
613,31,49700.0,284,13.79,0.528,5,0.3334,1,55,39.9,94.61
614,63,58800.0,1100,24.05,0.873,32,0.6334,1,55,78.61,122.73
615,41,64200.0,19,17.67,1.579,1,0.3394,0,95,95.85,78.67
616,33,53700.0,1023,27.27,0.704,24,0.5807,1,55,75.79,139.57
617,67,64600.0,325,22.82,0.462,5,0.4316,1,55,43.6,85.29
618,59,30000.0,115,10.4,0.522,2,0.1997,0,95,6.09,7.03
619,45,64200.0,1100,25.43,0.845,31,0.6637,1,55,86.44,136.57
620,80,70400.0,903,16.98,0.731,22,0.6427,1,55,29.07,74.53
621,48,85400.0,145,32.68,0.828,4,0.5031,1,95,120.6,227.8
622,56,92700.0,66,25.04,1.818,4,0.5234,1,95,185.91,274.91
623,60,62100.0,260,22.03,0.577,5,0.3971,1,55,44.3,93.98
624,44,79900.0,284,22.14,0.845,8,0.5125,0,55,75.85,68.5
625,63,43500.0,459,17.85,0.784,12,0.3481,0,55,57.98,59.74
626,46,79300.0,34,20.75,0.882,1,0.4315,0,95,77.07,75.47
627,48,51600.0,38,13.11,0.789,1,0.2784,0,95,41.93,34.91
628,78,44700.0,590,18.4,0.814,16,0.393,0,55,67.47,58.24
629,37,57500.0,1100,23.75,0.845,31,0.6259,0,55,70.13,69.72
630,18,87000.0,210,17.1,1.286,9,0.5331,0,55,86.93,80.43
631,82,74200.0,998,28.83,0.932,31,0.6897,1,55,121.77,194.02
632,90,103400.0,17,28.52,3.529,2,0.5735,1,75,399.77,469.52
633,48,47900.0,375,15.0,0.64,8,0.3489,0,55,40.33,43.67
634,22,80400.0,130,19.79,0.692,3,0.4677,1,95,46.82,140.91
635,50,50300.0,810,26.87,0.741,20,0.4942,0,55,96.9,94.01
636,50,68700.0,613,25.0,0.685,14,0.5459,0,55,70.78,79.78
637,52,69000.0,160,26.05,0.938,5,0.408,1,95,87.67,188.47
638,36,75100.0,161,20.01,0.932,5,0.445,0,95,83.32,88.93
639,65,72300.0,471,23.62,0.51,8,0.524,0,55,39.6,45.1
640,64,51300.0,80,19.44,1.875,5,0.2875,1,95,151.27,230.13
641,30,78500.0,190,20.9,0.158,1,0.4747,1,55,21.45,80.86
642,67,103800.0,1095,26.12,0.74,27,0.8386,1,35,93.53,126.05
643,90,59700.0,1100,24.51,0.845,31,0.6385,1,55,84.63,134.51
644,58,30000.0,468,22.5,0.897,14,0.2792,0,55,81.12,115.72
645,49,74300.0,453,19.89,0.662,10,0.5307,1,55,36.45,76.72
646,53,57600.0,205,12.07,1.61,11,0.3551,0,55,74.08,73.17
647,65,64200.0,455,27.85,0.659,10,0.4692,1,55,67.7,120.99
648,26,70900.0,8,28.92,3.75,1,0.3741,0,95,432.35,431.54
649,58,56000.0,111,20.4,1.081,4,0.3201,0,95,84.05,73.91
650,48,58000.0,1100,27.66,0.6,22,0.6288,0,55,72.67,74.92
651,86,69100.0,10,22.0,3.0,1,0.3643,0,95,259.52,248.29
652,52,95300.0,220,19.75,0.955,7,0.5865,1,55,79.25,137.08
653,83,71200.0,374,14.12,0.642,8,0.487,1,55,35.34,91.9
654,36,35300.0,213,8.69,0.986,7,0.2432,0,55,29.29,26.85
655,65,41900.0,23,16.31,1.304,1,0.2298,0,95,79.36,78.64
656,60,68900.0,331,18.0,0.997,11,0.4596,0,55,73.65,89.49
657,40,38300.0,1100,12.85,0.6,22,0.5106,0,55,41.81,47.59
658,58,32800.0,311,14.39,1.158,12,0.2545,1,55,60.81,117.54
659,76,82500.0,479,26.66,0.689,11,0.5883,0,55,73.86,78.1
660,49,78200.0,136,18.99,1.765,8,0.4561,0,95,137.94,138.34
661,26,51500.0,371,14.15,0.566,7,0.3681,1,55,31.88,92.4
662,55,71200.0,1100,18.27,0.9,33,0.701,1,55,51.69,100.63
663,40,66000.0,1100,24.5,0.682,25,0.6735,0,55,70.67,92.78
664,49,76500.0,295,21.12,0.203,2,0.4951,0,55,5.1,6.98
665,54,77500.0,386,23.02,0.777,10,0.5295,1,55,59.61,142.87
666,26,30000.0,326,22.27,1.104,12,0.245,1,55,87.91,165.07
667,28,54500.0,263,32.39,1.027,9,0.3541,1,55,131.76,181.73
668,63,77500.0,64,24.83,2.344,5,0.4298,0,95,225.1,227.49
669,46,54600.0,66,20.9,1.818,4,0.3008,1,95,140.5,239.16
670,18,58400.0,1084,12.84,0.692,25,0.6265,1,55,38.58,102.92
671,68,83400.0,480,24.35,0.875,14,0.5939,1,55,85.01,141.32
672,60,67700.0,7,20.46,4.286,1,0.3555,0,95,356.83,368.9
673,43,94300.0,319,28.61,0.564,6,0.6102,1,55,58.71,96.12
674,33,84300.0,155,20.69,0.774,4,0.4995,0,95,63.55,57.45
675,69,65300.0,447,20.8,0.738,11,0.4735,1,55,67.8,120.9
676,61,62000.0,614,22.33,0.977,20,0.5051,0,55,76.76,70.09
677,90,30000.0,512,23.99,0.645,11,0.2904,0,55,56.6,39.28
678,62,59500.0,155,26.74,0.387,2,0.3515,0,95,49.34,58.17
679,62,38000.0,538,22.03,0.613,11,0.3397,0,55,54.17,43.1
680,52,69000.0,1100,23.99,0.9,33,0.6895,0,55,85.16,78.42
681,69,71000.0,1100,18.49,0.709,26,0.6999,0,55,52.13,59.68
682,66,81800.0,74,25.9,2.432,6,0.459,1,95,261.74,368.98
683,76,98500.0,689,20.91,0.61,14,0.7334,0,55,50.83,45.17
684,46,62600.0,306,18.36,0.882,9,0.4139,1,55,65.14,109.77
685,48,111500.0,1,35.62,5.0,1,0.6166,1,75,712.27,779.13
686,47,68300.0,380,22.93,1.026,13,0.4711,1,55,81.18,147.32
687,68,40100.0,446,17.15,0.942,14,0.3258,1,55,68.64,135.36
688,80,58200.0,329,20.51,0.729,8,0.3947,0,55,53.24,56.6
689,47,55600.0,871,17.87,0.689,20,0.5456,1,55,39.15,96.62
690,48,76000.0,22,10.62,5.0,5,0.4081,0,95,198.43,185.24
691,60,46100.0,209,10.59,0.431,3,0.2943,0,55,5.95,10.6
692,51,57900.0,154,21.77,0.195,1,0.3423,1,95,0.0,102.86
693,71,64800.0,54,15.12,0.556,1,0.3526,0,95,25.43,27.08
694,18,48200.0,39,16.69,0.769,1,0.2622,0,95,47.86,49.88
695,41,79200.0,34,15.74,2.647,3,0.4309,0,95,175.15,164.83
696,42,75900.0,1037,17.79,0.955,33,0.7087,1,55,68.44,135.13
697,18,82100.0,398,22.29,0.302,4,0.5612,0,55,28.95,15.36
698,39,54800.0,96,22.84,0.312,1,0.3097,0,95,38.74,38.57
699,39,87100.0,135,28.69,0.889,4,0.5105,1,95,79.21,178.79
700,52,35800.0,476,11.7,1.071,17,0.3109,1,55,53.26,119.67
701,74,39600.0,1100,17.47,0.682,25,0.5186,1,55,50.18,115.71
702,51,38700.0,103,8.68,1.165,4,0.2335,0,95,47.04,58.43
703,37,61600.0,499,19.52,0.721,12,0.4669,0,55,41.93,38.9
704,54,90000.0,70,28.27,4.286,10,0.5081,1,95,480.07,598.31
705,73,56000.0,4,18.06,5.0,1,0.2919,0,95,353.75,364.63
706,38,51600.0,287,24.32,0.836,8,0.3447,0,55,71.02,67.49
707,40,57500.0,92,22.81,0.978,3,0.323,0,95,107.73,104.85
708,64,78800.0,612,23.03,0.686,14,0.6062,0,55,58.67,66.27
709,51,54200.0,18,16.88,5.0,3,0.2863,0,95,345.02,340.34
710,66,56000.0,381,15.73,0.472,6,0.3972,0,55,35.34,22.57
711,55,36700.0,960,8.22,0.562,18,0.4573,1,55,6.96,62.78
712,67,55400.0,56,11.83,0.536,1,0.3023,0,95,21.16,0.0
713,37,86100.0,153,27.89,1.176,6,0.5099,0,95,131.68,135.26
714,55,66900.0,432,27.6,0.625,9,0.4787,0,55,72.16,78.54
715,51,48700.0,182,11.9,0.824,5,0.3006,0,55,41.87,39.21
716,34,86800.0,933,23.36,0.643,20,0.7365,0,55,74.11,85.61
717,28,47300.0,41,9.22,2.927,4,0.2584,0,95,115.23,123.75
718,67,97200.0,242,19.7,0.992,8,0.6043,0,55,83.43,73.24
719,49,93300.0,21,25.29,1.429,1,0.5131,1,95,152.3,247.75
720,38,62800.0,493,16.83,0.791,13,0.4724,0,55,64.07,58.88
721,53,33100.0,181,5.38,0.166,1,0.2263,1,55,0.0,51.77
722,74,116900.0,639,36.13,0.563,12,0.8026,0,35,68.73,80.19
723,18,65700.0,288,19.61,0.729,7,0.427,1,55,52.33,113.58
724,30,53200.0,284,12.46,0.951,9,0.3528,1,55,36.41,84.23
725,39,81900.0,155,22.93,1.161,6,0.4847,0,95,98.62,100.86
726,80,84700.0,119,22.3,0.504,2,0.4907,1,95,45.76,133.2
727,60,93500.0,40,26.13,2.25,3,0.5202,1,95,230.74,320.89
728,68,53700.0,184,16.36,1.467,9,0.3276,1,55,101.19,171.58
729,36,67900.0,109,21.76,0.55,2,0.3863,1,95,50.3,170.77
730,36,36300.0,783,20.16,0.805,21,0.401,1,55,67.83,140.62
731,63,80600.0,879,15.5,0.717,21,0.6917,1,55,34.33,92.11
