customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome,predicted_cate
302,29,47200.0,34,16.9,1.765,2,0.2563,0,95,116.41,104.3,95.05973162897243
303,70,79900.0,599,17.09,0.551,11,0.6088,0,55,39.49,15.98,54.97494578712526
304,49,70400.0,127,22.05,0.236,1,0.4064,0,95,24.86,26.34,95.57730820466182
305,54,35500.0,669,14.96,0.762,17,0.3629,0,55,45.08,42.5,55.18197046448948
306,37,72300.0,103,13.81,0.583,2,0.4104,1,95,27.79,103.84,95.6251349087861
307,49,34100.0,595,9.61,0.605,12,0.3341,0,55,12.58,18.67,55.109175928874926
308,77,82600.0,147,30.58,0.816,4,0.4865,1,95,105.84,183.85,94.90796462803351
309,65,56300.0,278,19.84,0.863,8,0.3687,0,55,73.63,72.51,54.85220690604292
310,84,71000.0,276,28.06,0.543,5,0.4554,0,55,68.84,76.51,53.97691983229548
311,75,41800.0,272,14.19,0.551,5,0.2886,0,55,22.65,25.22,54.55008001651025
312,62,69000.0,438,16.34,0.822,12,0.4934,0,55,54.7,56.71,54.15982411419984
313,85,90500.0,23,15.16,1.304,1,0.4965,1,95,73.54,163.79,94.299124081134
314,62,49500.0,147,22.26,0.408,2,0.2956,0,95,36.7,38.38,94.11893763224627
315,69,55000.0,27,20.3,2.222,2,0.2927,1,95,203.68,303.77,94.84180751905427
316,50,73500.0,950,18.99,0.758,24,0.673,1,55,64.81,113.36,54.344117394941556
317,56,75300.0,241,17.33,0.622,5,0.4709,0,55,37.07,25.76,53.897876071775784
318,43,30000.0,555,20.13,0.595,11,0.3015,0,55,45.89,53.77,55.093841317382335
319,72,110700.0,74,25.72,0.405,1,0.6333,1,75,38.77,132.29,93.17680736194237
320,35,72100.0,35,19.98,0.857,1,0.389,0,95,69.48,84.43,96.47022099677417
321,68,82200.0,269,19.33,1.45,13,0.522,0,55,99.92,73.66,55.11124205887972
322,52,61400.0,267,17.17,0.899,8,0.3951,0,55,64.33,76.85,54.91754981164154
323,75,30000.0,181,17.25,0.166,1,0.2132,0,55,0.0,0.0,56.04951708754719
324,68,81800.0,332,15.19,0.904,10,0.5391,0,55,41.55,59.55,54.57540984828425
325,86,59300.0,113,19.3,0.265,1,0.3386,0,95,36.47,26.09,94.46545755217565
326,67,78800.0,961,26.6,0.749,24,0.7039,1,55,76.81,120.52,53.528069559015925
327,28,55000.0,92,17.83,0.326,1,0.3097,0,95,34.66,34.16,94.6556449516875
328,54,69800.0,423,25.74,1.206,17,0.4937,1,55,117.69,168.67,54.65899625502162
329,35,44700.0,1042,23.41,0.662,23,0.5319,1,55,45.18,96.66,54.400055179542996
330,46,81400.0,137,26.73,0.876,4,0.476,0,95,85.26,94.69,93.82892141728459
331,81,45200.0,424,14.09,0.637,9,0.3477,0,55,57.41,69.77,54.443829839102776
332,66,114400.0,101,26.98,1.485,5,0.6618,0,75,148.98,139.54,93.5807240081745
333,43,109600.0,707,28.17,0.806,19,0.7871,1,35,105.03,156.44,46.0713525912012
334,38,95900.0,65,22.04,2.308,5,0.5427,0,95,206.23,193.93,92.50060156031572
335,56,92000.0,322,21.28,0.932,10,0.5975,1,55,80.29,129.25,54.368360497991034
336,34,59000.0,592,16.03,0.659,13,0.4799,1,55,36.27,116.6,54.964604043134386
337,44,87300.0,197,35.81,2.132,14,0.5309,0,55,298.18,301.87,54.138908827972394
338,60,64000.0,508,18.24,0.827,14,0.4845,1,55,64.85,113.28,54.72562851972816
339,75,36400.0,1100,20.8,0.709,26,0.4989,1,55,69.54,127.18,54.69726094868656
340,65,98600.0,99,20.44,0.909,3,0.5695,0,95,75.89,82.95,93.99900379309727
341,18,81300.0,619,30.7,0.824,17,0.6228,0,55,107.1,110.48,53.36148308095241
342,60,65300.0,1100,17.9,0.791,29,0.6697,1,55,53.23,121.04,54.96922968742557
343,56,39500.0,257,16.19,0.934,8,0.2734,1,55,77.87,124.22,55.4618991216658
344,62,54100.0,42,8.95,2.857,4,0.292,0,95,104.19,97.65,92.08199209227647
345,82,32200.0,206,20.41,1.165,8,0.2279,1,55,111.38,157.47,54.69298402140662
346,20,77800.0,33,28.34,0.909,1,0.4222,0,95,95.32,87.02,94.95623231191608
347,45,30000.0,663,8.56,1.041,23,0.3305,0,55,35.28,35.71,55.21542639609447
348,65,73000.0,483,26.82,1.118,18,0.532,1,55,128.51,172.87,54.40339655148339
349,28,41900.0,173,9.6,1.214,7,0.2645,0,95,47.75,50.66,96.68286557449122
350,80,40000.0,68,19.16,0.882,2,0.2314,0,95,71.74,78.07,94.62852615515257
351,61,71200.0,1100,19.24,0.764,28,0.701,0,55,50.98,38.75,54.89040520980934
352,69,60800.0,152,25.8,0.592,3,0.358,0,95,57.85,51.55,94.36002146600035
353,45,80600.0,682,23.34,0.704,16,0.6371,0,55,58.72,53.62,54.115712644819084
354,69,41200.0,522,20.84,0.345,6,0.353,1,55,28.07,80.88,55.16822794793212
355,73,52700.0,805,24.09,0.932,25,0.5074,0,55,88.3,86.65,54.617026995875854
356,59,30000.0,332,13.04,1.084,12,0.2464,1,55,52.31,116.36,54.606775089180374
357,59,30000.0,515,14.36,0.466,8,0.2911,0,55,31.83,41.62,54.888516412091896
358,60,103800.0,177,20.01,1.186,7,0.6236,0,75,86.41,78.32,93.45799882556695
359,40,105800.0,430,24.37,0.767,11,0.7046,1,35,57.57,99.49,45.395728412268966
360,52,66300.0,1072,29.58,0.728,26,0.6674,1,55,81.56,150.31,54.54419937460617
361,52,47100.0,188,20.84,0.957,6,0.2939,0,55,96.99,109.09,54.993435166225055
362,62,60100.0,49,13.79,0.612,1,0.3253,0,95,37.84,39.89,95.61633137340141
363,72,86700.0,31,31.16,0.968,1,0.4757,0,95,113.88,113.34,95.03314157358521
364,37,50600.0,867,19.54,0.761,22,0.5138,1,55,63.04,104.0,54.280310170175106
365,53,69600.0,1100,24.59,0.764,28,0.6927,0,55,74.07,69.94,54.68227864515589
366,80,69700.0,743,22.91,0.565,14,0.5916,1,55,54.88,94.94,55.32990125473074
367,42,50500.0,185,19.67,0.973,6,0.3108,1,55,83.6,150.0,55.42363847364498
368,41,51100.0,192,7.68,1.25,8,0.3159,1,55,39.95,92.31,54.6018899443182
369,58,71800.0,202,26.3,0.891,6,0.4375,1,55,94.7,148.83,53.847241964131804
370,69,47300.0,820,5.82,0.732,20,0.4789,1,55,28.93,77.76,55.12688278216899
371,55,74500.0,587,26.25,1.175,23,0.5731,0,55,127.69,113.59,54.0902717884381
372,78,59700.0,327,19.45,0.459,5,0.4029,0,55,37.27,44.39,54.72637013629326
373,70,70700.0,116,24.78,1.293,5,0.4049,0,95,128.5,133.52,95.80147858976026
374,69,96900.0,100,25.33,0.9,3,0.5596,1,95,86.66,191.0,93.34639262861049
375,64,63300.0,746,24.71,1.005,25,0.554,1,55,89.37,126.85,55.28618277748111
376,90,91300.0,57,23.78,1.579,3,0.512,1,95,155.56,263.75,94.17927612550275
377,52,30000.0,154,15.9,1.169,6,0.2076,0,95,84.56,83.3,94.55550512342512
378,21,48300.0,262,19.27,0.916,8,0.3198,1,55,74.03,136.8,54.814843847394755
379,82,71000.0,242,30.04,0.372,3,0.445,0,55,49.23,22.87,53.69625541384719
380,47,103800.0,753,28.57,0.637,16,0.7724,0,35,65.7,69.8,46.1501943431073
381,57,30000.0,21,7.92,1.429,1,0.1817,0,95,40.5,39.77,97.07717607371242
382,77,67400.0,813,17.29,0.849,23,0.599,0,55,48.46,46.26,54.9266187764325
383,28,90200.0,157,26.52,0.955,5,0.5363,1,95,99.31,193.33,93.63555675045806
384,34,44300.0,464,22.94,0.711,11,0.354,1,55,73.11,122.15,53.83404713222432
385,28,55100.0,676,14.65,0.932,21,0.482,1,55,49.04,89.91,54.664188259108464
386,41,69200.0,53,31.58,0.566,1,0.3774,0,95,70.9,58.26,95.26476280865688
387,62,70300.0,60,21.42,0.5,1,0.3858,1,95,48.46,143.73,96.15102676861386
388,64,99700.0,1015,27.06,0.532,18,0.8096,1,55,67.25,135.36,51.41014832146497
389,60,75400.0,349,15.04,1.032,12,0.5051,0,55,48.91,59.98,55.08155354975031
390,31,88100.0,289,28.79,0.727,7,0.5642,1,55,79.91,137.21,53.710151631875675
391,18,50000.0,91,15.27,1.648,5,0.2838,0,95,94.75,89.87,94.92151051168373
392,56,49600.0,69,13.71,0.435,1,0.2763,0,95,16.84,37.47,94.7776158610675
393,47,58700.0,208,17.22,1.154,8,0.3622,1,55,76.42,138.23,54.7767054254661
394,63,42300.0,728,23.26,0.742,18,0.4201,1,55,53.46,114.4,54.612301134380054
395,67,77600.0,541,23.97,0.832,15,0.5777,0,55,76.83,63.51,54.17945108840369
396,57,57300.0,75,14.15,1.2,3,0.3173,0,95,68.2,70.76,95.612928043881
397,68,53500.0,398,15.37,0.829,11,0.3876,0,55,42.62,30.24,54.44848195444263
398,59,76300.0,26,28.49,5.0,6,0.4111,0,95,565.95,586.76,96.80668214784812
399,64,42800.0,746,15.24,0.563,14,0.4286,0,55,34.48,26.07,55.74381052735085
400,43,78800.0,286,24.62,0.734,7,0.5064,1,55,73.24,122.18,53.47812430279501
401,52,54400.0,60,22.19,1.0,2,0.2982,0,95,75.68,69.19,94.94385441390057
402,58,89900.0,353,6.39,0.765,9,0.5944,1,55,25.16,76.45,53.98368002422501
403,69,59600.0,197,25.26,0.609,4,0.3641,0,55,67.33,74.03,53.31821502881589
404,48,76900.0,321,17.27,0.561,6,0.5056,1,55,32.81,87.84,54.22721631631947
405,64,70600.0,870,18.79,0.897,26,0.6343,0,55,80.84,81.27,54.06171874925372
406,50,79600.0,704,29.64,0.724,17,0.6378,0,55,89.48,96.68,53.73660178200301
407,53,66900.0,681,27.27,1.057,24,0.5559,0,55,117.79,102.61,54.644646911055325
408,69,32900.0,771,17.4,0.817,21,0.3776,1,55,62.33,124.81,55.64972134307945
409,21,79400.0,182,25.55,0.659,4,0.4777,1,55,59.09,115.43,53.58732349435627
410,33,58800.0,1100,23.71,0.791,29,0.6334,0,55,72.19,65.16,54.536134725678956
411,30,76600.0,221,28.64,0.814,6,0.4727,0,55,98.19,99.51,53.949615119466955
412,18,72100.0,1100,28.6,0.873,32,0.7056,1,55,93.49,149.62,54.55968779207845
413,43,46400.0,176,17.5,0.17,1,0.2873,1,95,9.08,77.84,93.43817406542526
414,68,48400.0,94,13.57,0.319,1,0.2766,1,95,22.12,130.87,94.5401137544663
415,50,77800.0,290,20.39,0.828,8,0.5015,1,55,70.01,137.1,54.1634832218738
416,58,59200.0,1,19.52,5.0,3,0.3076,1,95,390.57,472.51,93.20900866489924
417,74,88500.0,345,23.01,0.783,9,0.5836,0,55,72.57,65.01,54.28208466147811
418,78,65900.0,766,14.82,0.822,21,0.5758,1,55,47.33,115.87,55.444664839506984
419,54,86300.0,19,25.13,3.158,2,0.4695,1,95,324.26,425.91,85.81890286039273
420,78,78500.0,747,13.94,0.562,14,0.6438,1,55,48.06,106.95,55.627111681116475
421,57,71400.0,338,21.14,0.799,9,0.4771,1,55,69.9,129.26,53.697244569786896
422,41,54300.0,185,18.89,1.459,9,0.3312,1,55,120.5,179.24,54.8565575598873
423,45,67900.0,1067,20.76,0.759,27,0.6747,1,55,59.53,103.89,54.82420842901844
424,30,85000.0,11,27.01,2.727,1,0.459,1,95,289.17,378.53,88.73939955470347
425,40,60900.0,387,22.73,0.698,9,0.4282,0,55,57.16,67.13,53.86744002093666
426,49,75000.0,254,32.36,0.945,8,0.4731,1,55,114.97,176.54,54.16391127006965
427,69,68800.0,398,17.73,1.131,15,0.4798,1,55,77.86,135.7,54.942312516701215
428,84,73400.0,829,22.41,0.543,15,0.6385,0,55,55.76,49.28,54.67348775625218
429,32,96600.0,523,25.57,0.803,14,0.681,0,55,90.15,100.05,50.921491448608336
430,62,91600.0,92,24.58,0.326,1,0.5247,0,95,27.98,18.31,93.73374449463289
431,37,63100.0,95,13.14,1.263,4,0.3547,0,95,63.79,78.6,95.87459252532557
432,63,71100.0,440,14.75,0.886,13,0.507,0,55,52.26,45.0,53.87779702588836
433,53,49900.0,395,17.52,0.684,9,0.3659,1,55,49.81,96.09,54.06082187974825
434,24,55200.0,91,10.4,1.319,4,0.3105,0,95,59.56,59.87,97.72081678044842
435,71,74700.0,1031,19.53,0.844,29,0.701,1,55,62.74,119.87,54.64736676271141
436,45,80900.0,897,18.9,0.736,22,0.698,1,55,54.04,110.01,53.11158048334463
437,46,78900.0,4,20.35,5.0,1,0.42,1,95,417.84,499.61,93.48090616216838
438,37,38100.0,91,21.38,2.308,7,0.2282,0,95,195.15,199.37,91.18250116384017
439,44,83300.0,170,17.1,1.235,7,0.498,1,95,79.88,184.67,94.41070977123
440,62,64500.0,248,24.02,0.968,8,0.4077,0,55,92.32,91.51,55.08876906622294
441,52,43700.0,162,13.7,0.37,2,0.2705,1,95,20.9,100.44,93.74904594540882
442,61,94300.0,105,21.91,1.714,6,0.5453,0,95,137.89,135.77,94.28536380300034
443,61,96900.0,69,26.86,3.478,8,0.55,1,95,370.13,453.8,88.55324565371949
444,77,74900.0,396,19.86,0.758,10,0.5166,1,55,63.58,99.26,54.36329656345464
445,49,78700.0,560,17.34,0.75,14,0.5901,0,55,68.06,62.57,54.099838141796724
446,30,76100.0,352,19.56,0.511,6,0.5103,0,55,35.75,51.99,53.70791170763219
447,73,97900.0,80,15.8,0.375,1,0.5595,1,95,29.82,123.99,94.08557406451078
448,49,79100.0,473,23.77,0.571,9,0.5661,0,55,55.72,52.99,53.64508926976894
449,74,40900.0,8,2.0,3.75,1,0.2222,1,95,39.28,141.38,91.9295667214645
450,62,108600.0,1100,30.73,0.709,26,0.8547,1,35,82.2,123.31,51.080601979540425
451,53,87000.0,737,26.13,0.814,20,0.6876,1,55,93.9,134.25,53.884512357681615
452,61,55500.0,109,26.33,0.275,1,0.3169,1,95,40.18,153.87,94.44486914787117
453,88,50000.0,28,28.41,1.071,1,0.2681,0,95,133.27,135.24,96.03263745898619
454,90,82600.0,163,27.07,0.184,1,0.4915,1,95,31.34,135.41,93.92155614284165
455,56,59400.0,391,15.77,0.767,10,0.4204,0,55,49.91,43.96,54.151852635627314
456,58,72500.0,476,31.74,0.441,7,0.5268,1,55,60.67,96.12,53.520524553560655
457,73,84200.0,115,16.66,0.783,3,0.4864,0,95,48.82,47.65,94.2308842595833
458,41,50300.0,358,8.03,0.67,8,0.3576,1,55,3.74,47.71,53.88114756875432
459,61,42800.0,35,25.68,0.857,1,0.2364,0,95,90.08,101.79,94.83330525666905
460,55,73100.0,594,23.97,0.505,10,0.5668,1,55,47.13,87.96,53.90044080822782
461,60,54800.0,310,8.84,0.968,10,0.3694,0,55,41.93,42.2,55.02881117397699
462,41,65300.0,294,13.02,0.612,6,0.4264,0,55,38.77,44.76,54.47444858796713
463,28,31400.0,220,17.47,0.818,6,0.2275,1,55,48.66,107.92,54.5316302115993
464,20,52700.0,691,13.56,0.521,12,0.4719,0,55,46.97,41.96,55.09591815935195
465,36,76200.0,905,17.8,0.63,19,0.6753,1,55,47.96,85.16,54.29168621613439
466,47,76100.0,61,31.25,0.492,1,0.4205,0,95,51.23,36.16,95.12832553338974
467,50,47400.0,166,27.85,1.446,8,0.2898,0,95,151.93,144.36,95.91713163682202
468,88,47100.0,5,17.8,5.0,2,0.249,0,95,338.58,324.48,93.39869975677851
469,74,69100.0,146,19.61,0.822,4,0.4044,0,95,70.59,69.83,95.42134262568868
470,39,73600.0,116,25.55,0.259,1,0.4222,1,95,22.25,109.63,94.9440217382352
471,61,74700.0,31,18.4,0.968,1,0.4031,0,95,64.52,51.59,95.79212220910838
472,48,52800.0,32,6.77,1.875,2,0.2829,0,95,45.62,31.4,97.93924486049187
473,50,70300.0,514,6.74,0.875,15,0.5251,1,55,21.19,60.27,54.075116626234404
474,58,97100.0,191,24.2,0.785,5,0.5885,0,55,80.59,80.03,50.614690092456634
475,66,71500.0,477,25.13,1.069,17,0.5209,1,55,94.3,141.96,54.83411902874879
476,49,30000.0,207,14.58,0.435,3,0.2187,0,55,16.81,17.07,54.307053588740054
477,73,72900.0,228,24.98,0.789,6,0.4522,1,55,82.56,136.78,53.76007459075351
478,36,104100.0,340,30.16,0.265,3,0.6716,1,35,27.22,60.18,47.02955080359188
479,55,38000.0,31,22.63,0.968,1,0.2149,0,95,92.28,98.75,94.70325097014613
480,90,72600.0,483,21.82,0.994,16,0.5295,0,55,82.78,68.04,55.52126669256839
481,59,61000.0,37,20.53,0.811,1,0.3269,1,95,79.2,180.72,95.81719023578015
482,79,71800.0,49,20.59,2.449,4,0.3914,0,95,203.37,207.29,88.92615427934632
483,57,69500.0,44,19.13,3.409,5,0.3765,1,95,270.67,363.69,86.11916589532332
484,65,90900.0,364,15.77,0.577,7,0.6036,0,55,40.54,32.46,54.13326632184664
485,54,66600.0,107,25.85,1.121,4,0.3782,0,95,120.54,120.93,95.78931574779999
486,52,91200.0,312,21.76,1.25,13,0.5898,0,55,102.78,107.27,54.53987883344763
487,42,59900.0,270,16.78,0.778,7,0.3872,0,55,61.56,47.56,54.59125226788009
488,62,59000.0,214,16.14,1.121,8,0.3656,1,55,74.1,135.2,54.74124192698027
489,41,48100.0,67,10.51,0.448,1,0.2685,0,95,11.2,28.59,97.03650405687894
490,66,30000.0,12,14.07,5.0,2,0.18,0,95,264.52,263.87,93.6608787118272
491,73,74400.0,213,23.74,0.986,7,0.4567,1,55,94.75,162.78,55.01020876864343
492,61,109300.0,513,22.87,0.526,9,0.7424,1,35,60.18,99.93,45.77843464610763
493,50,73600.0,141,26.23,0.213,1,0.4298,0,95,15.09,17.73,94.23304935923291
494,63,81000.0,162,20.31,1.111,6,0.4814,0,95,82.73,75.72,94.42569096479562
495,50,55300.0,214,10.63,0.561,4,0.3448,0,55,21.32,17.91,54.008499115762724
496,71,63100.0,230,26.33,1.174,9,0.394,0,55,132.46,122.65,54.62411373511577
497,24,79500.0,101,22.92,0.891,3,0.4533,1,95,66.99,171.43,94.7297444535577
498,49,106000.0,228,30.22,0.789,6,0.6508,0,35,90.17,82.73,45.99820481252061
499,21,89400.0,789,27.84,0.722,19,0.7135,1,55,72.36,144.98,53.540066404494596
500,30,76900.0,70,16.8,1.286,3,0.428,1,95,90.92,190.3,95.26370750799458
501,78,70300.0,313,17.94,0.958,10,0.4626,0,55,67.6,71.54,55.74083256718406
502,70,72400.0,770,26.03,0.818,21,0.6155,1,55,82.4,124.16,54.35466421179962
503,43,46800.0,1100,26.2,0.709,26,0.5626,1,55,72.86,134.52,54.31710071881172
504,29,30000.0,423,14.82,0.993,14,0.2681,0,55,65.14,62.94,55.35722955350612
505,18,33900.0,212,11.95,0.991,7,0.2366,1,55,56.34,105.7,55.380215607042125
506,46,64200.0,24,28.04,2.5,2,0.3408,1,95,288.6,377.04,91.57446786348957
507,90,65900.0,2,16.75,5.0,1,0.344,0,95,339.6,327.19,93.4037427029776
508,62,35500.0,104,16.97,1.154,4,0.2199,0,95,89.4,89.5,94.6693465406021
509,45,62200.0,183,17.19,0.164,1,0.375,0,55,3.82,2.15,55.400911189371094
510,63,59900.0,1069,20.33,0.758,27,0.6307,1,55,64.74,106.61,54.7311715709032
511,28,35000.0,269,10.52,1.338,12,0.2548,1,55,75.09,135.24,54.64564973610351
512,50,56200.0,321,16.56,0.841,9,0.3806,0,55,41.01,62.3,54.41862189023895
513,57,58700.0,368,15.67,0.734,9,0.4093,1,55,41.73,82.49,53.981940717398835
514,54,51900.0,88,21.1,0.341,1,0.2926,0,95,20.49,19.36,94.73527079144655
515,68,87100.0,35,23.88,1.714,2,0.4794,1,95,166.03,277.61,94.39772365357484
516,61,30000.0,119,18.9,0.504,2,0.2005,0,95,49.61,41.83,94.33251680456385
517,66,30000.0,941,10.37,0.861,27,0.411,0,55,40.01,44.41,54.36319754298067
518,43,62700.0,46,18.36,0.652,1,0.3387,1,95,46.14,145.07,95.7577760996114
519,70,70000.0,126,23.63,0.476,2,0.4037,1,95,49.36,150.94,95.31838299160091
520,83,79100.0,151,26.16,0.397,2,0.4663,0,95,39.22,57.55,93.54569693206541
521,39,50500.0,422,10.35,1.137,16,0.3772,0,55,48.63,30.73,54.39981657063148
522,40,42700.0,330,17.99,0.727,8,0.3084,0,55,57.26,59.17,54.100022375616575
523,78,69400.0,422,16.34,0.64,9,0.4909,1,55,55.85,105.84,54.52800139104668
524,52,55100.0,402,22.81,0.299,4,0.3982,1,55,30.88,85.48,55.234780654023346
525,79,102400.0,400,34.66,0.525,7,0.6788,1,35,74.53,109.98,45.654961591150524
526,47,56600.0,52,5.43,1.731,3,0.3075,1,95,53.88,145.94,98.2117354387513
527,80,68900.0,1100,17.06,0.791,29,0.689,0,55,38.33,27.46,55.05952411133071
528,57,117400.0,540,28.93,0.667,12,0.7844,0,35,76.45,66.26,45.67957819407315
529,59,61700.0,139,19.24,0.432,2,0.3594,0,95,27.32,48.57,94.50237375406579
530,82,82100.0,596,27.01,1.007,20,0.6207,0,55,106.89,93.07,55.196651312429076
531,49,77400.0,928,22.01,1.002,31,0.6879,0,55,93.05,105.31,53.92269607398116
532,39,77200.0,1051,18.93,0.856,30,0.7188,1,55,72.66,117.31,54.5744188207012
533,47,69500.0,811,15.32,0.925,25,0.6107,1,55,52.52,108.47,54.525601404664876
534,63,70700.0,257,14.66,1.401,12,0.4477,0,55,87.51,107.19,54.824951544823186
535,28,61700.0,127,15.54,2.362,10,0.3559,0,95,139.64,147.59,92.26924646806373
536,66,55100.0,134,15.44,0.448,2,0.3215,1,95,17.42,98.04,94.35765513538793
537,46,70000.0,1100,22.42,0.682,25,0.6947,0,55,61.73,58.36,54.83677939424115
538,75,111600.0,774,25.96,0.969,25,0.8085,0,35,98.87,98.61,48.12822801312749
539,18,83000.0,240,19.2,0.375,3,0.5179,1,55,40.72,106.03,54.17611924770935
540,42,68800.0,201,15.27,0.299,2,0.4192,1,55,35.29,90.76,55.357414200297804
541,26,77200.0,193,18.07,0.311,2,0.4677,1,55,17.61,71.02,55.06372628492126
542,41,43900.0,386,13.76,0.699,9,0.3299,0,55,23.98,41.18,54.01332244176677
543,59,60300.0,1096,15.3,0.575,21,0.6408,1,55,24.25,95.06,55.39696583582481
544,52,84300.0,127,26.01,0.236,1,0.4907,1,95,17.87,119.85,93.38966952210203
545,51,95400.0,520,31.15,0.635,11,0.6738,1,55,80.78,129.52,53.30231189050291
546,52,48200.0,318,11.35,0.377,4,0.3346,0,55,15.03,0.0,54.71148155708383
547,58,55400.0,311,23.91,1.061,11,0.3731,1,55,91.41,133.62,54.80479215033181
548,38,107400.0,1044,29.58,0.747,26,0.842,1,35,102.67,122.24,50.989034861204125
549,67,69400.0,855,21.31,0.807,23,0.6231,1,55,74.09,128.48,54.431003715502946
550,66,105500.0,483,33.46,0.807,13,0.7166,0,35,122.08,131.46,45.66907366774679
551,62,70700.0,196,19.75,0.612,4,0.4291,0,55,33.94,53.7,53.763005124705664
552,64,72000.0,307,22.81,1.075,11,0.4711,0,55,108.26,121.0,54.76328122545097
553,60,59600.0,8,19.56,5.0,2,0.3116,0,95,390.01,382.91,93.14652001701609
554,90,91800.0,461,24.02,0.716,11,0.6372,0,55,65.66,68.2,54.08692250238905
555,54,93300.0,867,26.29,0.588,17,0.7513,1,55,62.03,121.05,53.475318339384984
556,50,42300.0,231,16.58,0.909,7,0.2807,0,55,54.69,39.09,55.197281574418845
557,42,55000.0,676,20.58,0.577,13,0.4814,0,55,46.35,37.62,55.18719493572936
558,37,80600.0,46,18.74,1.304,2,0.443,1,95,105.32,196.01,95.18442723185667
559,34,58100.0,491,15.52,0.794,13,0.4431,1,55,33.59,109.89,54.20515879946956
560,40,51600.0,85,14.37,0.353,1,0.2903,0,95,32.27,36.13,94.52717179845654
561,54,86000.0,19,21.08,1.579,1,0.4676,0,95,136.28,123.13,94.88468834982964
562,61,89400.0,171,28.48,0.877,5,0.5357,1,95,99.03,189.78,94.88286443562151
563,56,55800.0,274,16.06,0.766,7,0.3647,0,55,56.69,61.18,54.47819721299436
564,42,66900.0,261,23.3,0.805,7,0.426,0,55,77.94,75.43,53.792049992094746
565,70,42600.0,1016,17.72,0.679,23,0.5109,0,55,44.29,40.73,54.92539310501778
566,68,48800.0,235,15.11,1.021,8,0.3152,1,55,55.53,117.85,55.463797152544444
567,52,67000.0,72,26.6,0.417,1,0.3703,0,95,56.37,70.38,95.15306702884739
568,44,63500.0,129,23.21,0.233,1,0.3667,1,95,9.8,116.96,95.29650733002055
569,64,46500.0,322,16.98,0.932,10,0.3265,0,55,61.73,58.72,54.967552073288836
570,58,50600.0,380,17.18,0.947,12,0.3656,1,55,53.79,107.14,54.74874373276791
571,30,37600.0,59,16.11,1.525,3,0.2192,1,95,102.17,194.08,94.68007013973083
572,54,74400.0,320,13.51,0.656,7,0.4899,0,55,34.67,45.23,54.13539244751271
573,59,30000.0,184,10.38,0.163,1,0.2138,0,55,0.0,0.0,55.27043861363333
574,40,40800.0,89,18.43,2.36,7,0.2397,0,95,167.03,147.79,90.43691798008534
575,58,30000.0,425,6.59,0.353,5,0.2686,1,55,9.66,69.49,54.83122813126934
576,30,68800.0,194,16.58,1.082,7,0.417,0,55,74.04,79.33,54.66975546479804
577,78,31700.0,425,12.79,1.2,17,0.2768,0,55,45.89,41.84,55.21193916212092
578,76,69900.0,1100,35.0,0.764,28,0.6942,1,55,101.32,174.85,54.67646461199745
579,51,98600.0,135,28.16,0.889,4,0.5805,1,95,101.42,191.0,94.62634321847924
580,61,101300.0,8,30.68,3.75,1,0.558,1,75,469.88,559.06,91.97682979271883
581,18,30000.0,941,10.47,0.765,24,0.411,1,55,38.75,80.36,54.54433232493723
582,35,67300.0,398,21.91,1.281,17,0.4706,0,55,108.63,111.39,54.36266745385428
583,50,43200.0,124,7.68,0.242,1,0.2589,0,95,15.43,7.34,96.26792538155824
584,37,36300.0,66,13.79,0.455,1,0.2152,0,95,22.58,21.85,94.19622259680108
585,67,65000.0,419,22.28,0.644,9,0.463,0,55,32.41,40.03,54.67483219668783
586,89,97600.0,84,17.55,2.5,7,0.5589,1,95,187.03,276.33,86.85526543380483
587,35,73600.0,208,23.01,0.433,3,0.4503,0,55,43.51,36.54,53.23188923858465
588,41,47200.0,214,19.46,0.981,7,0.3012,0,55,77.87,75.64,55.598498484867264
589,59,80600.0,1100,19.08,0.845,31,0.7471,0,55,64.56,102.15,53.840629299021636
590,82,30000.0,188,10.33,1.117,7,0.2147,0,55,48.58,50.6,54.59463385124493
591,34,45000.0,354,13.17,1.017,12,0.3271,0,55,53.63,55.07,55.11889600171885
592,59,48500.0,444,15.54,1.014,15,0.3721,1,55,60.72,120.07,55.48694756787479
593,86,72800.0,640,19.34,0.797,17,0.579,1,55,56.43,94.27,54.770895115536085
594,27,55100.0,176,20.81,0.511,3,0.3331,1,95,43.15,147.36,93.36219992099277
595,33,57600.0,55,15.97,1.091,2,0.3136,0,95,62.64,69.76,95.59050023201264
596,48,59900.0,142,27.0,0.634,3,0.3501,0,95,59.33,41.49,94.73603043385636
597,46,63700.0,1100,27.53,0.955,35,0.6609,0,55,107.32,131.37,54.61170011204233
